search_word,user,screen_name,text,follow_count,friends,bio,is_verified,is_default_profile,is_default_profile_img,is_geo_enabled
got death threat,"User(_api=<tweepy.api.API object at 0x111ebd0a0>, _json={'id': 489131907, 'id_str': '489131907', 'name': '💛Matlock Sunflower🌻 #VoteGold2020🦇EndTheDuopoly', 'screen_name': 'CarlyCalifello', 'location': 'Chicago 50% / Indiana 50%', 'profile_location': None, 'description': 'Former leftist ✌️ now #Unity with #VoteGold2020 #VoteRed2020 #LibertarianSocialism #RepublicanSocialism 🌹🐘 #Dogs4Brian 🐾 #SunflowerSocialism 🌻', 'url': 'https://t.co/9OVJJaaRpH', 'entities': {'url': {'urls': [{'url': 'https://t.co/9OVJJaaRpH', 'expanded_url': 'https://instagram.com/stella_chiweeniediva?igshid=1p55scby1ysl5', 'display_url': 'instagram.com/stella_chiween…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 1895, 'friends_count': 1859, 'listed_count': 2, 'created_at': 'Sat Feb 11 06:36:13 +0000 2012', 'favourites_count': 19087, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 28572, 'lang': None, 'status': {'created_at': 'Wed Oct 07 07:43:21 +0000 2020', 'id': 1313746720451424262, 'id_str': '1313746720451424262', 'text': '@OwnedByCats1973 @beautynabeast2 @AlloyGu @DameReality @real_defender Nah if they were to agree with you as I found… https://t.co/EwI3bJsrl7', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'OwnedByCats1973', 'name': '🇺🇸🐱OwnedByCats🐱🇺🇸', 'id': 261035444, 'id_str': '261035444', 'indices': [0, 16]}, {'screen_name': 'beautynabeast2', 'name': '🌸LynnAnn🌸', 'id': 1223421888816467968, 'id_str': '1223421888816467968', 'indices': [17, 32]}, {'screen_name': 'AlloyGu', 'name': 'Alloy GU', 'id': 1168661170296958976, 'id_str': '1168661170296958976', 'indices': [33, 41]}, {'screen_name': 'DameReality', 'name': 'Reality Dame', 'id': 1192260901954560003, 'id_str': '1192260901954560003', 'indices': [42, 54]}, {'screen_name': 'real_defender', 'name': 'RD', 'id': 49034507, 'id_str': '49034507', 'indices': [55, 69]}], 'urls': [{'url': 'https://t.co/EwI3bJsrl7', 'expanded_url': 'https://twitter.com/i/web/status/1313746720451424262', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1313694075023953920, 'in_reply_to_status_id_str': '1313694075023953920', 'in_reply_to_user_id': 261035444, 'in_reply_to_user_id_str': '261035444', 'in_reply_to_screen_name': 'OwnedByCats1973', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FF6699', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme11/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme11/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1286838945662275584/9c_UxIJp_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1286838945662275584/9c_UxIJp_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/489131907/1601717822', 'profile_link_color': 'B40B43', 'profile_sidebar_border_color': 'CC3366', 'profile_sidebar_fill_color': 'E5507E', 'profile_text_color': '362720', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=489131907, id_str='489131907', name='💛Matlock Sunflower🌻 #VoteGold2020🦇EndTheDuopoly', screen_name='CarlyCalifello', location='Chicago 50% / Indiana 50%', profile_location=None, description='Former leftist ✌️ now #Unity with #VoteGold2020 #VoteRed2020 #LibertarianSocialism #RepublicanSocialism 🌹🐘 #Dogs4Brian 🐾 #SunflowerSocialism 🌻', url='https://t.co/9OVJJaaRpH', entities={'url': {'urls': [{'url': 'https://t.co/9OVJJaaRpH', 'expanded_url': 'https://instagram.com/stella_chiweeniediva?igshid=1p55scby1ysl5', 'display_url': 'instagram.com/stella_chiween…', 'indices': [0, 23]}]}, 'description': {'urls': []}}, protected=False, followers_count=1895, friends_count=1859, listed_count=2, created_at=datetime.datetime(2012, 2, 11, 6, 36, 13), favourites_count=19087, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=28572, lang=None, status=Status(_api=<tweepy.api.API object at 0x111ebd0a0>, _json={'created_at': 'Wed Oct 07 07:43:21 +0000 2020', 'id': 1313746720451424262, 'id_str': '1313746720451424262', 'text': '@OwnedByCats1973 @beautynabeast2 @AlloyGu @DameReality @real_defender Nah if they were to agree with you as I found… https://t.co/EwI3bJsrl7', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'OwnedByCats1973', 'name': '🇺🇸🐱OwnedByCats🐱🇺🇸', 'id': 261035444, 'id_str': '261035444', 'indices': [0, 16]}, {'screen_name': 'beautynabeast2', 'name': '🌸LynnAnn🌸', 'id': 1223421888816467968, 'id_str': '1223421888816467968', 'indices': [17, 32]}, {'screen_name': 'AlloyGu', 'name': 'Alloy GU', 'id': 1168661170296958976, 'id_str': '1168661170296958976', 'indices': [33, 41]}, {'screen_name': 'DameReality', 'name': 'Reality Dame', 'id': 1192260901954560003, 'id_str': '1192260901954560003', 'indices': [42, 54]}, {'screen_name': 'real_defender', 'name': 'RD', 'id': 49034507, 'id_str': '49034507', 'indices': [55, 69]}], 'urls': [{'url': 'https://t.co/EwI3bJsrl7', 'expanded_url': 'https://twitter.com/i/web/status/1313746720451424262', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1313694075023953920, 'in_reply_to_status_id_str': '1313694075023953920', 'in_reply_to_user_id': 261035444, 'in_reply_to_user_id_str': '261035444', 'in_reply_to_screen_name': 'OwnedByCats1973', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}, created_at=datetime.datetime(2020, 10, 7, 7, 43, 21), id=1313746720451424262, id_str='1313746720451424262', text='@OwnedByCats1973 @beautynabeast2 @AlloyGu @DameReality @real_defender Nah if they were to agree with you as I found… https://t.co/EwI3bJsrl7', truncated=True, entities={'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'OwnedByCats1973', 'name': '🇺🇸🐱OwnedByCats🐱🇺🇸', 'id': 261035444, 'id_str': '261035444', 'indices': [0, 16]}, {'screen_name': 'beautynabeast2', 'name': '🌸LynnAnn🌸', 'id': 1223421888816467968, 'id_str': '1223421888816467968', 'indices': [17, 32]}, {'screen_name': 'AlloyGu', 'name': 'Alloy GU', 'id': 1168661170296958976, 'id_str': '1168661170296958976', 'indices': [33, 41]}, {'screen_name': 'DameReality', 'name': 'Reality Dame', 'id': 1192260901954560003, 'id_str': '1192260901954560003', 'indices': [42, 54]}, {'screen_name': 'real_defender', 'name': 'RD', 'id': 49034507, 'id_str': '49034507', 'indices': [55, 69]}], 'urls': [{'url': 'https://t.co/EwI3bJsrl7', 'expanded_url': 'https://twitter.com/i/web/status/1313746720451424262', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, source='Twitter for iPhone', source_url='http://twitter.com/download/iphone', in_reply_to_status_id=1313694075023953920, in_reply_to_status_id_str='1313694075023953920', in_reply_to_user_id=261035444, in_reply_to_user_id_str='261035444', in_reply_to_screen_name='OwnedByCats1973', geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=0, favorite_count=0, favorited=False, retweeted=False, lang='en'), contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='FF6699', profile_background_image_url='http://abs.twimg.com/images/themes/theme11/bg.gif', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme11/bg.gif', profile_background_tile=True, profile_image_url='http://pbs.twimg.com/profile_images/1286838945662275584/9c_UxIJp_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1286838945662275584/9c_UxIJp_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/489131907/1601717822', profile_link_color='B40B43', profile_sidebar_border_color='CC3366', profile_sidebar_fill_color='E5507E', profile_text_color='362720', profile_use_background_image=True, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",CarlyCalifello,@OwnedByCats1973 @AlloyGu @beautynabeast2 @DameReality @real_defender that did most of the doxxing. That twitter of… https://t.co/z3HRAsJWYG,1895,1859,Former leftist ✌️ now #Unity with #VoteGold2020 #VoteRed2020 #LibertarianSocialism #RepublicanSocialism 🌹🐘 #Dogs4Brian 🐾 #SunflowerSocialism 🌻,False,False,False,True
got death threat,"User(_api=<tweepy.api.API object at 0x111ebd0a0>, _json={'id': 1229270073078112256, 'id_str': '1229270073078112256', 'name': 'Nicoleᴴ🎃', 'screen_name': 'diamondchalamet', 'location': 'United States', 'profile_location': None, 'description': '#HARRY: certified freak | she/her | FAN ACCOUNT', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 1736, 'friends_count': 896, 'listed_count': 34, 'created_at': 'Mon Feb 17 05:03:25 +0000 2020', 'favourites_count': 92371, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 18728, 'lang': None, 'status': {'created_at': 'Wed Oct 07 07:20:33 +0000 2020', 'id': 1313740983855730688, 'id_str': '1313740983855730688', 'text': 'gn oomfs ily', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'tl'}, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1312866010609967104/JgNzBlTr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1312866010609967104/JgNzBlTr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1229270073078112256/1600661401', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=1229270073078112256, id_str='1229270073078112256', name='Nicoleᴴ🎃', screen_name='diamondchalamet', location='United States', profile_location=None, description='#HARRY: certified freak | she/her | FAN ACCOUNT', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=1736, friends_count=896, listed_count=34, created_at=datetime.datetime(2020, 2, 17, 5, 3, 25), favourites_count=92371, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=18728, lang=None, status=Status(_api=<tweepy.api.API object at 0x111ebd0a0>, _json={'created_at': 'Wed Oct 07 07:20:33 +0000 2020', 'id': 1313740983855730688, 'id_str': '1313740983855730688', 'text': 'gn oomfs ily', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'tl'}, created_at=datetime.datetime(2020, 10, 7, 7, 20, 33), id=1313740983855730688, id_str='1313740983855730688', text='gn oomfs ily', truncated=False, entities={'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, source='Twitter for iPhone', source_url='http://twitter.com/download/iphone', in_reply_to_status_id=None, in_reply_to_status_id_str=None, in_reply_to_user_id=None, in_reply_to_user_id_str=None, in_reply_to_screen_name=None, geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=0, favorite_count=1, favorited=False, retweeted=False, lang='tl'), contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1312866010609967104/JgNzBlTr_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1312866010609967104/JgNzBlTr_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1229270073078112256/1600661401', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",diamondchalamet,"@1D_stanforever according to your picture the time stamp of the death threat is 9:35, but you sent your tweet sayin… https://t.co/L0WJGmPaL9",1736,896,#HARRY: certified freak | she/her | FAN ACCOUNT,False,True,False,False
got death threat,"User(_api=<tweepy.api.API object at 0x111ebd0a0>, _json={'id': 1311460002243121152, 'id_str': '1311460002243121152', 'name': 'simply', 'screen_name': 'simplytsu', 'location': '', 'profile_location': None, 'description': 'lol | (used to) run @akechip5r', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 93, 'friends_count': 133, 'listed_count': 1, 'created_at': 'Thu Oct 01 00:17:22 +0000 2020', 'favourites_count': 1356, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 518, 'lang': None, 'status': {'created_at': 'Wed Oct 07 06:49:00 +0000 2020', 'id': 1313733044080009216, 'id_str': '1313733044080009216', 'text': '@cosmicsabre all of them 😎', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'cosmicsabre', 'name': 'The Steve-Palu Matchup', 'id': 1032357725592866816, 'id_str': '1032357725592866816', 'indices': [0, 12]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1313560315527942147, 'in_reply_to_status_id_str': '1313560315527942147', 'in_reply_to_user_id': 1032357725592866816, 'in_reply_to_user_id_str': '1032357725592866816', 'in_reply_to_screen_name': 'cosmicsabre', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1311805045046865921/KN7HVGHm_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1311805045046865921/KN7HVGHm_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1311460002243121152/1601789630', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=1311460002243121152, id_str='1311460002243121152', name='simply', screen_name='simplytsu', location='', profile_location=None, description='lol | (used to) run @akechip5r', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=93, friends_count=133, listed_count=1, created_at=datetime.datetime(2020, 10, 1, 0, 17, 22), favourites_count=1356, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=518, lang=None, status=Status(_api=<tweepy.api.API object at 0x111ebd0a0>, _json={'created_at': 'Wed Oct 07 06:49:00 +0000 2020', 'id': 1313733044080009216, 'id_str': '1313733044080009216', 'text': '@cosmicsabre all of them 😎', 'truncated': False, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'cosmicsabre', 'name': 'The Steve-Palu Matchup', 'id': 1032357725592866816, 'id_str': '1032357725592866816', 'indices': [0, 12]}], 'urls': []}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1313560315527942147, 'in_reply_to_status_id_str': '1313560315527942147', 'in_reply_to_user_id': 1032357725592866816, 'in_reply_to_user_id_str': '1032357725592866816', 'in_reply_to_screen_name': 'cosmicsabre', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'en'}, created_at=datetime.datetime(2020, 10, 7, 6, 49), id=1313733044080009216, id_str='1313733044080009216', text='@cosmicsabre all of them 😎', truncated=False, entities={'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'cosmicsabre', 'name': 'The Steve-Palu Matchup', 'id': 1032357725592866816, 'id_str': '1032357725592866816', 'indices': [0, 12]}], 'urls': []}, source='Twitter for iPhone', source_url='http://twitter.com/download/iphone', in_reply_to_status_id=1313560315527942147, in_reply_to_status_id_str='1313560315527942147', in_reply_to_user_id=1032357725592866816, in_reply_to_user_id_str='1032357725592866816', in_reply_to_screen_name='cosmicsabre', geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=0, favorite_count=0, favorited=False, retweeted=False, lang='en'), contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1311805045046865921/KN7HVGHm_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1311805045046865921/KN7HVGHm_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1311460002243121152/1601789630', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",simplytsu,just got my first death threat online #swag 😀👍,93,133,lol | (used to) run @akechip5r,False,True,False,False
got death threat,"User(_api=<tweepy.api.API object at 0x111ebd0a0>, _json={'id': 1188152402995748864, 'id_str': '1188152402995748864', 'name': 'Renad', 'screen_name': 'renadjane', 'location': '', 'profile_location': None, 'description': '.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 5, 'friends_count': 92, 'listed_count': 0, 'created_at': 'Sat Oct 26 17:56:34 +0000 2019', 'favourites_count': 216, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 182, 'lang': None, 'status': {'created_at': 'Wed Oct 07 05:28:44 +0000 2020', 'id': 1313712845780066304, 'id_str': '1313712845780066304', 'text': '@_hate5 @Jimin10f2 @asiaholc يعني بدل مايوقفون ضد الرجال اللي يتحرشون ويحطون طاقتهم فيهم لا جايين يهاجمون جيني وكأن… https://t.co/5A53emJig9', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '_hate5', 'name': 'ً', 'id': 4744453042, 'id_str': '4744453042', 'indices': [0, 7]}, {'screen_name': 'Jimin10f2', 'name': 'فلفوله¹³', 'id': 1295964783418716160, 'id_str': '1295964783418716160', 'indices': [8, 18]}, {'screen_name': 'asiaholc', 'name': 'Asiaholic / آسيا هوليك', 'id': 160812104, 'id_str': '160812104', 'indices': [19, 28]}], 'urls': [{'url': 'https://t.co/5A53emJig9', 'expanded_url': 'https://twitter.com/i/web/status/1313712845780066304', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1313704367447576578, 'in_reply_to_status_id_str': '1313704367447576578', 'in_reply_to_user_id': 4744453042, 'in_reply_to_user_id_str': '4744453042', 'in_reply_to_screen_name': '_hate5', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'ar'}, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1313396222296838149/wqJNUQw3_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1313396222296838149/wqJNUQw3_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1188152402995748864/1601631940', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=1188152402995748864, id_str='1188152402995748864', name='Renad', screen_name='renadjane', location='', profile_location=None, description='.', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=5, friends_count=92, listed_count=0, created_at=datetime.datetime(2019, 10, 26, 17, 56, 34), favourites_count=216, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=182, lang=None, status=Status(_api=<tweepy.api.API object at 0x111ebd0a0>, _json={'created_at': 'Wed Oct 07 05:28:44 +0000 2020', 'id': 1313712845780066304, 'id_str': '1313712845780066304', 'text': '@_hate5 @Jimin10f2 @asiaholc يعني بدل مايوقفون ضد الرجال اللي يتحرشون ويحطون طاقتهم فيهم لا جايين يهاجمون جيني وكأن… https://t.co/5A53emJig9', 'truncated': True, 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '_hate5', 'name': 'ً', 'id': 4744453042, 'id_str': '4744453042', 'indices': [0, 7]}, {'screen_name': 'Jimin10f2', 'name': 'فلفوله¹³', 'id': 1295964783418716160, 'id_str': '1295964783418716160', 'indices': [8, 18]}, {'screen_name': 'asiaholc', 'name': 'Asiaholic / آسيا هوليك', 'id': 160812104, 'id_str': '160812104', 'indices': [19, 28]}], 'urls': [{'url': 'https://t.co/5A53emJig9', 'expanded_url': 'https://twitter.com/i/web/status/1313712845780066304', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': 1313704367447576578, 'in_reply_to_status_id_str': '1313704367447576578', 'in_reply_to_user_id': 4744453042, 'in_reply_to_user_id_str': '4744453042', 'in_reply_to_screen_name': '_hate5', 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 1, 'favorited': False, 'retweeted': False, 'lang': 'ar'}, created_at=datetime.datetime(2020, 10, 7, 5, 28, 44), id=1313712845780066304, id_str='1313712845780066304', text='@_hate5 @Jimin10f2 @asiaholc يعني بدل مايوقفون ضد الرجال اللي يتحرشون ويحطون طاقتهم فيهم لا جايين يهاجمون جيني وكأن… https://t.co/5A53emJig9', truncated=True, entities={'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': '_hate5', 'name': 'ً', 'id': 4744453042, 'id_str': '4744453042', 'indices': [0, 7]}, {'screen_name': 'Jimin10f2', 'name': 'فلفوله¹³', 'id': 1295964783418716160, 'id_str': '1295964783418716160', 'indices': [8, 18]}, {'screen_name': 'asiaholc', 'name': 'Asiaholic / آسيا هوليك', 'id': 160812104, 'id_str': '160812104', 'indices': [19, 28]}], 'urls': [{'url': 'https://t.co/5A53emJig9', 'expanded_url': 'https://twitter.com/i/web/status/1313712845780066304', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]}, source='Twitter for iPhone', source_url='http://twitter.com/download/iphone', in_reply_to_status_id=1313704367447576578, in_reply_to_status_id_str='1313704367447576578', in_reply_to_user_id=4744453042, in_reply_to_user_id_str='4744453042', in_reply_to_screen_name='_hate5', geo=None, coordinates=None, place=None, contributors=None, is_quote_status=False, retweet_count=0, favorite_count=1, favorited=False, retweeted=False, lang='ar'), contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1313396222296838149/wqJNUQw3_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1313396222296838149/wqJNUQw3_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/1188152402995748864/1601631940', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",renadjane,@treasure_riseup @Kpop_Herald @BLACKPINK He didn’t even move a finger when jennie got death threat please he’s doin… https://t.co/Pqk8F040xT,5,92,.,False,True,False,False
